id,Basic Income Type,Income Test,Payment Unit,Payment Unit2,Benefit Level,scaling Factor,BRR,Break-Even Point,All Recipients, Gross Cost ,Gross Cost(M), Gross Cost to Parents , Gross Cost to Coupled Recipients , Gross Cost Families - Quartile 1 , Gross Cost Families - Quartile 2 , Gross Cost Families - Quartile 3 , Gross Cost Families - Quartile 4 , Gross Cost Individuals - Quartile 1 , Gross Cost Individuals - Quartile 2 , Gross Cost Individuals - Quartile 3 , Gross Cost Individuals - Quartile 4 ,Percentage Change in Poverty Rate,% change in PR,Poverty Rate After Basic Income,Poverty Reduction Efficiency,Poverty Reduction Efficiency (B),Mean Change in Depth of Poverty,% Change in PD,Depth of Poverty Efficiency,Percentage Change in Gini Coefficient (family income),Gini Coefficient (family income) Efficiency,Percentage Change in Gini Coefficient (individual income),Gini Coefficient (individual income) Efficiency,Mean Age of Recipients,Poverty Rate Before Basic Income, Poverty count with Basic Income , Total Number of People In Poverty Before BI , Mean Depth of Poverty After Basic Income , Mean Depth of Poverty Before BI (for recipients) ,"Gini Coefficient after BI, families",Gini Coefficient Before BI - family income,"Gini Coefficient after BI, individuals",Gini Coefficient Before BI - individual income,Total Mean Age,Total Number of Parents,Total Number of people that are in a Couple,Total Working-Age Population,Number of Recipients that are in a Couple,Number of Recipients that are Parents
1491,RTC,Individual,,Individual,15000,N,55,27272.72727,1139568,"$9,514,081,981 ",9514,"$2,514,265,771 ","$4,336,227,943 ","$5,769,861,294 ","$1,252,178,438 ","$1,442,784,800 ","$1,049,257,449 ","$8,384,426,795 ","$1,125,299,580 ","$4,280,606 ","$75,000 ",-0.694037855,-69.40378547,0.02896589,7.29485E-11,35695,-0.837243843,-83.72438432,8.80005E-11,-0.314607173,3.30675E-11,-0.414834529,4.36022E-11,37,0.094671488,"149,714","489,322",$697 ,"$1,957 ",0.465282583,0.611663818,0.432321807,0.570196688,41,"1,695,015","2,481,629","5,168,631","525,404","299,221"
1492,RTC,Individual,,Individual,15000,N,60,25000,1055603,"$8,880,682,173 ",8881,"$2,351,328,034 ","$4,043,120,549 ","$5,502,117,320 ","$1,058,569,918 ","$1,331,311,705 ","$988,683,229 ","$8,107,257,867 ","$771,085,006 ","$2,264,300 ","$75,000 ",-0.685699821,-68.56998205,0.029755268,7.72125E-11,37782,-0.82994133,-82.99413298,9.34547E-11,-0.307247847,3.45973E-11,-0.403401077,4.54246E-11,37,0.094671488,"153,794","489,322",$713 ,"$1,957 ",0.467901949,0.611663818,0.435843911,0.570196688,41,"1,695,015","2,481,629","5,168,631","475,585","274,497"
1493,RTC,Individual,,Individual,15000,N,65,23076.92308,987315,"$8,343,764,218 ",8344,"$2,219,216,361 ","$3,809,708,816 ","$5,234,373,347 ","$925,987,188 ","$1,243,183,575 ","$940,220,107 ","$7,830,088,939 ","$512,030,603 ","$1,569,675 ","$75,000 ",-0.659073114,-65.90731144,0.032276053,7.89899E-11,38651,-0.82084818,-82.08481796,9.83786E-11,-0.300689518,3.60376E-11,-0.393440366,4.71538E-11,37,0.094671488,"166,823","489,322",$731 ,"$1,957 ",0.470261207,0.611663818,0.438959452,0.570196688,41,"1,695,015","2,481,629","5,168,631","442,726","253,965"
1494,RTC,Individual,,Individual,15000,N,70,21428.57143,937025,"$7,874,796,286 ",7875,"$2,107,294,344 ","$3,608,399,715 ","$4,966,792,933 ","$844,071,415 ","$1,165,728,668 ","$898,203,270 ","$7,552,920,011 ","$320,908,456 ","$892,818 ","$75,000 ",-0.573518038,-57.35180378,0.040375683,7.28296E-11,35637,-0.780505028,-78.05050276,9.91143E-11,-0.294852704,3.74426E-11,-0.384575933,4.88363E-11,36,0.094671488,"208,687","489,322",$760 ,"$1,957 ",0.472380999,0.611663818,0.441769786,0.570196688,41,"1,695,015","2,481,629","5,168,631","414,304","237,576"
1495,RTC,Individual,,Individual,15000,N,75,20000,879904,"$7,462,679,429 ",7463,"$2,014,279,810 ","$3,441,374,819 ","$4,709,118,145 ","$790,211,693 ","$1,100,630,453 ","$862,719,140 ","$7,275,751,084 ","$186,627,748 ","$225,598 ","$75,000 ",-0.506797135,-50.67971349,0.046692248,6.79109E-11,33230,-0.690977078,-69.09770785,9.2591E-11,-0.289573997,3.8803E-11,-0.376663208,5.04729E-11,36,0.094671488,"241,335","489,322",$802 ,"$1,957 ",0.474314639,0.611663818,0.444308973,0.570196688,41,"1,695,015","2,481,629","5,168,631","381,396","221,539"
1496,RTC,Individual,,Individual,15000,N,80,18750,830639,"$7,110,326,750 ",7110,"$1,935,200,635 ","$3,301,594,550 ","$4,477,730,850 ","$750,422,697 ","$1,049,714,553 ","$832,458,650 ","$6,998,582,156 ","$111,669,594 ", $-   ,"$75,000 ",-0.490286529,-49.02865291,0.048255332,6.89541E-11,33741,-0.632237736,-63.22377356,8.89182E-11,-0.284959525,4.00769E-11,-0.369771153,5.20048E-11,36,0.094671488,"249,414","489,322",$843 ,"$1,957 ",0.476017966,0.611663818,0.446544536,0.570196688,41,"1,695,015","2,481,629","5,168,631","361,959","208,768"
1497,RTC,Individual,,Individual,15000,N,85,17647.05882,788070,"$6,794,380,378 ",6794,"$1,866,701,261 ","$3,178,316,818 ","$4,266,936,796 ","$713,605,360 ","$1,009,382,796 ","$804,455,426 ","$6,722,712,190 ","$71,593,188 ", $-   ,"$75,000 ",-0.478059411,-47.8059411,0.049412891,7.0361E-11,34429,-0.579873271,-57.98732711,8.5346E-11,-0.28074193,4.13197E-11,-0.363528699,5.35043E-11,36,0.094671488,"255,397","489,322",$881 ,"$1,957 ",0.477585534,0.611663818,0.448588883,0.570196688,41,"1,695,015","2,481,629","5,168,631","340,031","196,956"
1498,RTC,Individual,,Individual,15000,N,90,16666.66667,750193,"$6,513,218,911 ",6513,"$1,806,106,019 ","$3,069,761,005 ","$4,077,843,573 ","$681,216,339 ","$975,148,795 ","$779,010,203 ","$6,456,134,972 ","$57,008,938 ", $-   ,"$75,000 ",-0.461397588,-46.13975883,0.050990291,7.08402E-11,34664,-0.530135468,-53.01354681,8.13938E-11,-0.276943922,4.25203E-11,-0.357915461,5.49522E-11,36,0.094671488,"263,550","489,322",$918 ,"$1,957 ",0.47900601,0.611663818,0.450443228,0.570196688,41,"1,695,015","2,481,629","5,168,631","328,405","189,813"
1499,RTC,Individual,,Individual,15000,N,95,15789.47368,692334,"$6,278,376,102 ",6278,"$1,757,177,111 ","$2,976,093,433 ","$3,924,320,599 ","$651,567,495 ","$944,212,415 ","$758,275,594 ","$6,228,277,332 ","$50,023,771 ", $-   ,"$75,000 ",-0.456921995,-45.69219947,0.051414002,7.27771E-11,35611,-0.493730909,-49.37309094,7.86399E-11,-0.273761153,4.36038E-11,-0.353148192,5.62483E-11,36,0.094671488,"265,740","489,322",$948 ,"$1,957 ",0.480202918,0.611663818,0.452030176,0.570196688,41,"1,695,015","2,481,629","5,168,631","306,287","171,555"
1500,RTC,Individual,,Individual,15000,N,100,15000,660298,"$6,077,470,242 ",6077,"$1,715,165,434 ","$2,896,239,141 ","$3,791,715,836 ","$627,934,534 ","$916,289,737 ","$741,530,135 ","$6,032,021,851 ","$45,373,391 ", $-   ,"$75,000 ",-0.455131799,-45.5131799,0.051583484,7.48884E-11,36645,-0.470654176,-47.06541762,7.74424E-11,-0.271003723,4.45915E-11,-0.349017024,5.7428E-11,36,0.094671488,"266,616","489,322",$973 ,"$1,957 ",0.481244715,0.611663818,0.453414456,0.570196688,41,"1,695,015","2,481,629","5,168,631","293,823","167,660"
1501,RTC,Individual,,Individual,16000,N,5,320000,3028852,"$41,273,456,488 ",41273,"$11,466,856,388 ","$22,958,605,477 ","$9,028,304,027 ","$9,317,938,722 ","$11,100,248,049 ","$11,826,965,691 ","$11,918,335,072 ","$11,161,408,799 ","$10,316,356,775 ","$7,877,355,841 ",-0.822166204,-82.21662045,0.016835792,1.992E-11,9747,-0.941721207,-94.1721207,2.28166E-11,-0.445689499,1.07985E-11,-0.60639298,1.46921E-11,41,0.094671488,"87,018","489,322",$431 ,"$1,957 ",0.423094875,0.611663818,0.380768481,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,737,455","858,907"
1502,RTC,Individual,,Individual,16000,N,10,160000,2943345,"$34,509,433,744 ",34509,"$9,335,941,323 ","$18,456,492,922 ","$8,760,560,053 ","$8,379,125,445 ","$9,246,386,097 ","$8,123,362,149 ","$11,641,166,145 ","$10,125,009,599 ","$8,442,425,550 ","$4,300,832,450 ",-0.813405097,-81.34050965,0.017665219,2.35705E-11,11534,-0.936396135,-93.63961345,2.71345E-11,-0.44688493,1.29496E-11,-0.613162339,1.7768E-11,41,0.094671488,"91,305","489,322",$456 ,"$1,957 ",0.422745306,0.611663818,0.379170649,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,668,061","828,413"
1503,RTC,Individual,,Individual,16000,N,15,106666.6667,2763878,"$28,793,772,724 ",28794,"$7,584,425,286 ","$14,789,328,555 ","$8,492,816,080 ","$7,440,349,110 ","$7,397,623,308 ","$5,462,984,225 ","$11,363,997,217 ","$9,088,610,398 ","$6,568,494,325 ","$1,772,670,783 ",-0.800605714,-80.06057143,0.018876953,2.78048E-11,13606,-0.930718296,-93.07182962,3.23236E-11,-0.43983537,1.52754E-11,-0.607437968,2.10962E-11,41,0.094671488,"97,568","489,322",$478 ,"$1,957 ",0.424815106,0.611663818,0.380520945,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,528,858","763,763"
1504,RTC,Individual,,Individual,16000,N,20,80000,2519940,"$24,291,044,223 ",24291,"$6,279,170,047 ","$12,065,844,511 ","$8,225,072,107 ","$6,504,451,433 ","$5,629,912,085 ","$3,931,608,598 ","$11,086,828,289 ","$8,052,211,198 ","$4,694,563,101 ","$457,441,635 ",-0.792547643,-79.25476432,0.019639824,3.26272E-11,15965,-0.92485497,-92.48549701,3.80739E-11,-0.425989985,1.75369E-11,-0.589615464,2.4273E-11,40,0.094671488,"101,511","489,322",$499 ,"$1,957 ",0.428939772,0.611663818,0.384787288,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,337,340","670,277"
1505,RTC,Individual,,Individual,16000,N,25,64000,2292766,"$20,716,111,984 ",20716,"$5,307,006,465 ","$10,033,209,491 ","$7,957,328,134 ","$5,568,952,291 ","$4,209,388,470 ","$2,980,443,090 ","$10,809,659,361 ","$7,015,811,997 ","$2,831,814,337 ","$58,826,289 ",-0.78230691,-78.23069096,0.020609327,3.77632E-11,18478,-0.917659624,-91.7659624,4.42969E-11,-0.409066945,1.97463E-11,-0.565653861,2.7305E-11,40,0.094671488,"106,522","489,322",$520 ,"$1,957 ",0.434091386,0.611663818,0.390676269,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,182,456","591,650"
1506,RTC,Individual,,Individual,16000,N,30,53333.33333,2066641,"$17,868,386,739 ",17868,"$4,583,840,244 ","$8,474,801,952 ","$7,689,584,160 ","$4,633,453,149 ","$3,213,407,741 ","$2,331,941,688 ","$10,532,490,433 ","$5,979,412,797 ","$1,342,806,510 ","$13,676,999 ",-0.763830364,-76.38303638,0.022358531,4.27476E-11,20917,-0.90235348,-90.23534803,5.05E-11,-0.39197287,2.19367E-11,-0.539675295,3.02028E-11,39,0.094671488,"115,563","489,322",$547 ,"$1,957 ",0.439422223,0.611663818,0.397268055,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,044,304","525,172"
1507,RTC,Individual,,Individual,16000,N,35,45714.28571,1810386,"$15,672,605,047 ",15673,"$4,044,506,914 ","$7,323,194,206 ","$7,421,840,187 ","$3,714,443,248 ","$2,646,356,479 ","$1,889,965,133 ","$10,255,321,506 ","$4,943,013,596 ","$473,460,015 ","$809,930 ",-0.762072802,-76.20728016,0.022524919,4.86245E-11,23793,-0.888596439,-88.85964386,5.66974E-11,-0.376109004,2.39979E-11,-0.514484465,3.2827E-11,38,0.094671488,"116,423","489,322",$570 ,"$1,957 ",0.444487909,0.611663818,0.403875929,0.570196688,41,"1,695,015","2,481,629","5,168,631","878,270","448,293"
1508,RTC,Individual,,Individual,16000,N,40,40000,1616951,"$13,986,389,676 ",13986,"$3,651,486,552 ","$6,494,234,334 ","$7,154,096,214 ","$2,928,076,255 ","$2,296,288,697 ","$1,607,928,510 ","$9,978,152,578 ","$3,907,463,624 ","$100,693,474 ","$80,000 ",-0.742556036,-74.25560355,0.024372604,5.30913E-11,25979,-0.879076646,-87.90766462,6.28523E-11,-0.36176464,2.58655E-11,-0.491724938,3.51574E-11,38,0.094671488,"125,973","489,322",$591 ,"$1,957 ",0.449169992,0.611663818,0.410037937,0.570196688,41,"1,695,015","2,481,629","5,168,631","764,661","404,389"
1509,RTC,Individual,,Individual,16000,N,45,35555.55556,1452003,"$12,669,009,153 ",12669,"$3,331,060,114 ","$5,858,173,858 ","$6,886,352,240 ","$2,328,435,268 ","$2,037,105,372 ","$1,417,116,273 ","$9,700,983,650 ","$2,938,850,564 ","$29,094,939 ","$80,000 ",-0.73874259,-73.874259,0.024733629,5.8311E-11,28533,-0.870822687,-87.08226873,6.87364E-11,-0.349340141,2.75744E-11,-0.471886665,3.72473E-11,37,0.094671488,"127,839","489,322",$611 ,"$1,957 ",0.453305876,0.611663818,0.415564485,0.570196688,41,"1,695,015","2,481,629","5,168,631","690,164","372,840"
1510,RTC,Individual,,Individual,16000,N,50,32000,1334529,"$11,595,239,424 ",11595,"$3,057,278,380 ","$5,326,170,560 ","$6,618,608,267 ","$1,880,821,200 ","$1,820,409,458 ","$1,275,400,499 ","$9,423,814,723 ","$2,157,103,709 ","$14,240,992 ","$80,000 ",-0.737246633,-73.72466326,0.024875252,6.35818E-11,31112,-0.864502785,-86.45027851,7.45567E-11,-0.33864224,2.92053E-11,-0.454555809,3.92019E-11,37,0.094671488,"128,571","489,322",$627 ,"$1,957 ",0.456928521,0.611663818,0.420515883,0.570196688,41,"1,695,015","2,481,629","5,168,631","636,665","348,955"
1511,RTC,Individual,,Individual,16000,N,55,29090.90909,1222381,"$10,698,300,837 ",10698,"$2,825,674,561 ","$4,887,920,435 ","$6,350,864,294 ","$1,530,969,952 ","$1,642,545,663 ","$1,173,920,928 ","$9,146,645,795 ","$1,543,878,014 ","$7,697,028 ","$80,000 ",-0.726129174,-72.61291742,0.025927756,6.78733E-11,33212,-0.859179518,-85.91795178,8.03099E-11,-0.329140931,3.07657E-11,-0.439360857,4.10683E-11,37,0.094671488,"134,011","489,322",$641 ,"$1,957 ",0.460194852,0.611663818,0.424955155,0.570196688,41,"1,695,015","2,481,629","5,168,631","572,490","321,034"
1512,RTC,Individual,,Individual,16000,N,60,26666.66667,1117839,"$9,969,180,017 ",9969,"$2,635,191,721 ","$4,541,219,496 ","$6,083,120,320 ","$1,277,620,933 ","$1,506,765,828 ","$1,101,672,936 ","$8,869,476,867 ","$1,095,781,103 ","$3,842,047 ","$80,000 ",-0.714529514,-71.45295143,0.027025918,7.16738E-11,35072,-0.851550421,-85.15504208,8.54183E-11,-0.320941776,3.21934E-11,-0.42640391,4.27722E-11,37,0.094671488,"139,687","489,322",$656 ,"$1,957 ",0.463051313,0.611663818,0.428815302,0.570196688,41,"1,695,015","2,481,629","5,168,631","515,975","293,949"
1513,RTC,Individual,,Individual,16000,N,65,24615.38462,1038174,"$9,358,989,258 ",9359,"$2,479,453,497 ","$4,262,628,905 ","$5,815,376,347 ","$1,098,324,345 ","$1,401,014,105 ","$1,044,274,461 ","$8,592,307,939 ","$764,326,643 ","$2,274,675 ","$80,000 ",-0.696520865,-69.6520865,0.028730819,7.44227E-11,36417,-0.845563594,-84.55635943,9.03478E-11,-0.313754737,3.35244E-11,-0.415186256,4.43623E-11,37,0.094671488,"148,499","489,322",$670 ,"$1,957 ",0.465584484,0.611663818,0.432214361,0.570196688,41,"1,695,015","2,481,629","5,168,631","464,117","266,123"
1514,RTC,Individual,,Individual,16000,N,70,22857.14286,981610,"$8,834,170,570 ",8834,"$2,350,998,681 ","$4,034,767,699 ","$5,547,632,374 ","$974,503,147 ","$1,315,241,643 ","$996,793,406 ","$8,315,139,011 ","$517,369,600 ","$1,581,958 ","$80,000 ",-0.670415401,-67.04154015,0.031202266,7.58889E-11,37134,-0.838560845,-83.85608449,9.49224E-11,-0.307306886,3.47862E-11,-0.405305713,4.58793E-11,37,0.094671488,"161,273","489,322",$685 ,"$1,957 ",0.467880818,0.611663818,0.435253211,0.570196688,41,"1,695,015","2,481,629","5,168,631","441,007","252,364"
1515,RTC,Individual,,Individual,16000,N,75,21333.33333,933869,"$8,370,460,096 ",8370,"$2,240,924,411 ","$3,836,655,270 ","$5,280,337,071 ","$895,932,839 ","$1,238,611,557 ","$955,578,629 ","$8,037,970,084 ","$331,502,278 ","$907,734 ","$80,000 ",-0.589106977,-58.9106977,0.038899854,7.03793E-11,34438,-0.802507018,-80.25070182,9.58737E-11,-0.30150798,3.60205E-11,-0.396431863,4.73608E-11,36,0.094671488,"201,059","489,322",$711 ,"$1,957 ",0.469965472,0.611663818,0.43801909,0.570196688,41,"1,695,015","2,481,629","5,168,631","411,320","234,999"
1516,RTC,Individual,,Individual,16000,N,80,20000,879904,"$7,960,191,391 ",7960,"$2,148,565,130 ","$3,670,799,806 ","$5,023,059,354 ","$842,892,472 ","$1,174,005,816 ","$920,233,749 ","$7,760,801,156 ","$199,069,598 ","$240,638 ","$80,000 ",-0.531537473,-53.15374732,0.044350043,6.67745E-11,32674,-0.717465494,-71.74654939,9.01317E-11,-0.2962358,3.72147E-11,-0.388466597,4.88012E-11,36,0.094671488,"229,229","489,322",$750 ,"$1,957 ",0.471876967,0.611663818,0.440531891,0.570196688,41,"1,695,015","2,481,629","5,168,631","381,396","221,539"
1517,RTC,Individual,,Individual,16000,N,85,18823.52941,833129,"$7,606,698,511 ",7607,"$2,069,218,211 ","$3,530,588,379 ","$4,790,945,912 ","$803,009,233 ","$1,122,865,582 ","$889,877,785 ","$7,483,632,228 ","$122,986,283 ", $-   ,"$80,000 ",-0.505088687,-50.50886869,0.046853993,6.64005E-11,32491,-0.660854293,-66.08542935,8.68779E-11,-0.291597486,3.83343E-11,-0.381483257,5.0151E-11,36,0.094671488,"242,171","489,322",$789 ,"$1,957 ",0.473571548,0.611663818,0.442758767,0.570196688,41,"1,695,015","2,481,629","5,168,631","363,312","209,996"
1518,RTC,Individual,,Individual,16000,N,90,17777.77778,790392,"$7,286,892,637 ",7287,"$1,999,726,988 ","$3,405,330,741 ","$4,578,104,258 ","$765,697,918 ","$1,081,376,723 ","$861,713,737 ","$7,207,395,547 ","$79,417,090 ", $-   ,"$80,000 ",-0.485418588,-48.54185879,0.048716187,6.66153E-11,32596,-0.609183247,-60.9183247,8.35999E-11,-0.287327498,3.94307E-11,-0.375109047,5.14772E-11,36,0.094671488,"251,796","489,322",$827 ,"$1,957 ",0.475142352,0.611663818,0.444811136,0.570196688,41,"1,695,015","2,481,629","5,168,631","340,751","197,636"
1519,RTC,Individual,,Individual,16000,N,95,16842.10526,759692,"$7,000,955,102 ",7001,"$1,938,166,087 ","$3,295,234,588 ","$4,385,475,767 ","$733,035,661 ","$1,046,675,033 ","$835,768,642 ","$6,937,807,867 ","$63,067,235 ", $-   ,"$80,000 ",-0.472494602,-47.24946022,0.049939722,6.749E-11,33024,-0.567008819,-56.70088186,8.09902E-11,-0.283460408,4.04888E-11,-0.369353205,5.27575E-11,36,0.094671488,"258,120","489,322",$862 ,"$1,957 ",0.476573962,0.611663818,0.446680826,0.570196688,41,"1,695,015","2,481,629","5,168,631","331,970","190,667"
1520,RTC,Individual,,Individual,16000,N,100,16000,700048,"$6,755,619,033 ",6756,"$1,885,920,026 ","$3,197,812,906 ","$4,224,453,427 ","$702,434,828 ","$1,015,180,187 ","$813,550,591 ","$6,700,790,031 ","$54,749,002 ", $-   ,"$80,000 ",-0.4612014,-46.12013996,0.051008865,6.82693E-11,33406,-0.52177179,-52.17717898,7.72352E-11,-0.280136645,4.14672E-11,-0.364346683,5.39324E-11,36,0.094671488,"263,646","489,322",$894 ,"$1,957 ",0.477811353,0.611663818,0.448319935,0.570196688,41,"1,695,015","2,481,629","5,168,631","310,204","172,663"
1521,RTC,Individual,,Individual,17000,N,5,340000,3031310,"$44,303,569,082 ",44304,"$12,326,220,968 ","$24,697,076,191 ","$9,609,307,027 ","$9,958,985,722 ","$11,909,880,049 ","$12,825,396,284 ","$12,680,554,072 ","$11,923,771,799 ","$11,078,249,775 ","$8,620,993,435 ",-0.838893414,-83.88934135,0.015252201,1.89351E-11,9265,-0.952399873,-95.23998728,2.14971E-11,-0.460377157,1.03914E-11,-0.631341398,1.42504E-11,41,0.094671488,"78,833","489,322",$391 ,"$1,957 ",0.418839623,0.611663818,0.374945314,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,739,398","859,794"
1522,RTC,Individual,,Individual,17000,N,10,170000,2958121,"$37,460,546,738 ",37461,"$10,167,275,863 ","$20,130,886,675 ","$9,341,563,053 ","$9,020,172,445 ","$10,056,016,097 ","$9,042,795,143 ","$12,403,385,145 ","$10,887,372,599 ","$9,204,318,550 ","$4,965,470,445 ",-0.831037641,-83.10376406,0.015995918,2.21843E-11,10855,-0.947557363,-94.75573633,2.52948E-11,-0.462768674,1.23535E-11,-0.640152276,1.70887E-11,41,0.094671488,"82,677","489,322",$414 ,"$1,957 ",0.418154856,0.611663818,0.372931117,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,680,117","834,008"
1523,RTC,Individual,,Individual,17000,N,15,113333.3333,2800092,"$31,575,774,681 ",31576,"$8,354,393,465 ","$16,331,795,738 ","$9,073,819,080 ","$8,081,359,167 ","$8,205,767,792 ","$6,214,828,643 ","$12,126,216,217 ","$9,850,973,398 ","$7,330,387,325 ","$2,268,197,741 ",-0.824328363,-82.43283629,0.016631097,2.61064E-11,12774,-0.942577362,-94.25773619,2.98513E-11,-0.457277447,1.44819E-11,-0.637136877,2.0178E-11,41,0.094671488,"85,960","489,322",$435 ,"$1,957 ",0.419730515,0.611663818,0.373618013,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,556,089","776,401"
1524,RTC,Individual,,Individual,17000,N,20,85000,2571478,"$26,835,668,222 ",26836,"$6,959,608,677 ","$13,421,182,076 ","$8,806,075,107 ","$7,144,854,433 ","$6,399,041,586 ","$4,485,697,096 ","$11,849,047,289 ","$8,814,574,198 ","$5,456,456,101 ","$715,590,635 ",-0.817388117,-81.73881173,0.017288137,3.0459E-11,14904,-0.937137639,-93.71376393,3.49213E-11,-0.444780469,1.65742E-11,-0.621698439,2.31669E-11,40,0.094671488,"89,356","489,322",$456 ,"$1,957 ",0.423361076,0.611663818,0.37717482,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,376,977","691,625"
1525,RTC,Individual,,Individual,17000,N,25,68000,2356379,"$23,040,719,423 ",23041,"$5,912,356,333 ","$11,238,500,281 ","$8,538,331,134 ","$6,209,355,291 ","$4,871,336,377 ","$3,421,696,622 ","$11,571,878,361 ","$7,778,174,997 ","$3,582,849,594 ","$107,816,471 ",-0.812516093,-81.25160933,0.01774938,3.52644E-11,17256,-0.931525491,-93.15254909,4.04295E-11,-0.428357989,1.85913E-11,-0.598833323,2.59902E-11,40,0.094671488,"91,740","489,322",$475 ,"$1,957 ",0.428228651,0.611663818,0.382568852,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,226,205","617,735"
1526,RTC,Individual,,Individual,17000,N,30,56666.66667,2141684,"$19,973,589,725 ",19974,"$5,119,406,424 ","$9,540,402,275 ","$8,270,587,160 ","$5,273,856,149 ","$3,733,175,170 ","$2,695,971,246 ","$11,294,709,433 ","$6,741,775,797 ","$1,914,485,174 ","$22,619,321 ",-0.79951036,-79.95103598,0.018980654,4.00284E-11,19587,-0.919739751,-91.9739751,4.60478E-11,-0.411121279,2.05832E-11,-0.572946608,2.86852E-11,39,0.094671488,"98,104","489,322",$499 ,"$1,957 ",0.433459427,0.611663818,0.388864954,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,087,592","544,330"
1527,RTC,Individual,,Individual,17000,N,35,48571.42857,1905651,"$17,528,954,583 ",17529,"$4,507,104,533 ","$8,230,192,278 ","$8,002,843,187 ","$4,340,544,905 ","$3,012,945,301 ","$2,172,621,190 ","$11,017,540,506 ","$5,705,376,596 ","$800,407,946 ","$5,629,535 ",-0.789079607,-78.90796065,0.01996815,4.50158E-11,22027,-0.905068943,-90.50689427,5.16328E-11,-0.394682407,2.2516E-11,-0.546851039,3.1197E-11,39,0.094671488,"103,208","489,322",$524 ,"$1,957 ",0.438568536,0.611663818,0.39542516,0.570196688,41,"1,695,015","2,481,629","5,168,631","939,501","481,512"
1528,RTC,Individual,,Individual,17000,N,40,42500,1707705,"$15,649,338,402 ",15649,"$4,063,874,670 ","$7,282,931,686 ","$7,735,099,214 ","$3,480,200,260 ","$2,598,496,804 ","$1,835,542,123 ","$10,740,371,578 ","$4,668,977,396 ","$239,904,428 ","$85,000 ",-0.776711464,-77.67114639,0.021139059,4.96322E-11,24286,-0.895140872,-89.51408717,5.71999E-11,-0.379601568,2.42567E-11,-0.522630155,3.33963E-11,38,0.094671488,"109,260","489,322",$543 ,"$1,957 ",0.443362654,0.611663818,0.401715297,0.570196688,41,"1,695,015","2,481,629","5,168,631","815,216","423,125"
1529,RTC,Individual,,Individual,17000,N,45,37777.77778,1525990,"$14,162,920,023 ",14163,"$3,711,479,169 ","$6,563,206,743 ","$7,467,355,240 ","$2,789,751,648 ","$2,302,101,899 ","$1,603,711,236 ","$10,463,202,650 ","$3,645,327,742 ","$54,304,631 ","$85,000 ",-0.770235121,-77.02351213,0.021752182,5.43839E-11,26611,-0.886602016,-88.6602016,6.26002E-11,-0.366207153,2.58568E-11,-0.501048088,3.53775E-11,38,0.094671488,"112,429","489,322",$562 ,"$1,957 ",0.447709427,0.611663818,0.407491162,0.570196688,41,"1,695,015","2,481,629","5,168,631","719,541","388,358"
1530,RTC,Individual,,Individual,17000,N,50,34000,1403744,"$12,964,946,130 ",12965,"$3,414,084,230 ","$5,978,531,565 ","$7,199,611,267 ","$2,263,637,582 ","$2,064,003,443 ","$1,437,693,839 ","$10,186,033,723 ","$2,756,373,147 ","$22,454,261 ","$85,000 ",-0.768177152,-76.81771517,0.021947011,5.92503E-11,28992,-0.880365807,-88.03658068,6.79035E-11,-0.354560375,2.73476E-11,-0.482126415,3.71869E-11,37,0.094671488,"113,436","489,322",$580 ,"$1,957 ",0.451558921,0.611663818,0.412693418,0.570196688,41,"1,695,015","2,481,629","5,168,631","670,016","365,425"
1531,RTC,Individual,,Individual,17000,N,55,30909.09091,1298738,"$11,962,261,977 ",11962,"$3,156,591,773 ","$5,481,681,720 ","$6,931,867,294 ","$1,856,771,399 ","$1,862,683,150 ","$1,310,940,135 ","$9,908,864,795 ","$2,040,825,780 ","$12,486,402 ","$85,000 ",-0.755465746,-75.54657459,0.023150424,6.31541E-11,30903,-0.875076717,-87.50767171,7.31531E-11,-0.34434849,2.87862E-11,-0.465408087,3.89064E-11,37,0.094671488,"119,656","489,322",$593 ,"$1,957 ",0.454989031,0.611663818,0.417401694,0.570196688,41,"1,695,015","2,481,629","5,168,631","614,723","339,434"
1532,RTC,Individual,,Individual,17000,N,60,28333.33333,1194764,"$11,121,882,498 ",11122,"$2,938,179,879 ","$5,074,067,227 ","$6,664,123,320 ","$1,537,940,570 ","$1,697,334,815 ","$1,222,483,793 ","$9,631,695,867 ","$1,483,594,278 ","$6,507,353 ","$85,000 ",-0.750471056,-75.04710555,0.023623277,6.7477E-11,33018,-0.870460651,-87.04606509,7.82656E-11,-0.335223973,3.01409E-11,-0.450760543,4.05292E-11,37,0.094671488,"122,100","489,322",$606 ,"$1,957 ",0.458098292,0.611663818,0.421615974,0.570196688,41,"1,695,015","2,481,629","5,168,631","560,067","314,561"
